tunecache	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Fri Jul 18 16:46:06 2025

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	1	0	0	-1	1.56455e-05	# 1005.31 Gflop/s, 377.00 GB/s, tuning took 0.002203 seconds at Fri Jul 18 16:46:06 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,n_rhs=1,n_rhs_tile=1,comm=0000	96	1	1	86	1	1	6337	-1	-1	-1	-1	1.40214e-05	# 1093.71 Gflop/s, 420.66 GB/s, tuning took 0.096728 seconds at Fri Jul 18 16:46:05 2025
        4x8x8x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,comm=0000	192	1	1	43	1	1	20276	-1	-1	-1	-1	1.56e-05	# 1008.25 Gflop/s, 378.10 GB/s, tuning took 0.028549 seconds at Fri Jul 18 16:46:06 2025
        4x8x8x32	N4quda4blas10CdotNormABIdfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	32	1	1	52	1	1	0	-1	-1	-1	-1	2.21426e-05	# 71.03 Gflop/s, 38.48 GB/s, tuning took 0.065600 seconds at Fri Jul 18 16:46:06 2025
        4x8x8x32	N4quda4blas10caxpyNorm2IddEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	256	1	1	55	1	1	0	-1	-1	-1	-1	2.01874e-05	# 77.91 Gflop/s, 233.74 GB/s, tuning took 0.072763 seconds at Fri Jul 18 16:46:06 2025
        4x8x8x32	N4quda4blas31caxpbypzYmbwcDotProductUYNormY_IddEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	32	1	1	53	1	1	0	-1	-1	-1	-1	5.36825e-05	# 65.92 Gflop/s, 98.27 GB/s, tuning took 0.096026 seconds at Fri Jul 18 16:46:06 2025
        4x8x8x32	N4quda4blas4CdotIdfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	32	1	1	54	1	1	0	-1	-1	-1	-1	1.7768e-05	# 44.26 Gflop/s, 47.95 GB/s, tuning took 0.050953 seconds at Fri Jul 18 16:46:06 2025
        4x8x8x32	N4quda4blas5Norm2IddEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	256	1	1	56	1	1	0	-1	-1	-1	-1	9.81159e-06	# 40.08 Gflop/s, 160.31 GB/s, tuning took 0.037256 seconds at Fri Jul 18 16:46:05 2025
        4x8x8x32	N4quda4blas6caxpy_IfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	192	1	1	56	1	1	0	-1	-1	-1	-1	3.06103e-06	# 256.92 Gflop/s, 417.49 GB/s, tuning took 0.009815 seconds at Fri Jul 18 16:46:06 2025
        4x8x8x32	N4quda4blas7axpbyz_IdEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	672	1	1	56	1	1	0	-1	-1	-1	-1	1.25472e-05	# 47.01 Gflop/s, 376.07 GB/s, tuning took 0.011801 seconds at Fri Jul 18 16:46:06 2025
        4x8x8x32	N4quda4blas9cxpaypbz_IfEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	192	1	1	56	1	1	0	-1	-1	-1	-1	3.81417e-06	# 463.92 Gflop/s, 446.74 GB/s, tuning took 0.009659 seconds at Fri Jul 18 16:46:06 2025
        4x8x8x32	N4quda6CloverIdLi3EEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	64	1	1	128	1	1	3781	-1	-1	-1	-1	7.88431e-05	# 52.37 Gflop/s, 86.45 GB/s, tuning took 0.043321 seconds at Fri Jul 18 16:46:05 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	0	0	0	-1	0.000119353	# 93.90 Gflop/s, 158.14 GB/s, tuning took 0.003455 seconds at Fri Jul 18 16:46:05 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,comm=0000	32	1	1	256	1	1	16897	-1	-1	-1	-1	0.00011958	# 93.72 Gflop/s, 157.84 GB/s, tuning took 0.238840 seconds at Fri Jul 18 16:46:05 2025
        8x8x8x32	N4quda10CopyCloverINS_6clover11FloatNOrderIsLi72ELi8ELb0ELb1ELb0EEENS2_IdLi72ELi2ELb0ELb1ELb0EEEsdEE	GPU-offline,vol=16384precision=8Nc=3	64	1	1	128	2	1	3073	-1	-1	-1	-1	3.30983e-05	# 0.00 Gflop/s, 277.21 GB/s, tuning took 0.039304 seconds at Fri Jul 18 16:46:05 2025
        8x8x8x32	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000	640	1	1	13	2	1	0	-1	-1	-1	-1	4.09062e-05	# 0.00 Gflop/s, 326.83 GB/s, tuning took 0.068021 seconds at Fri Jul 18 16:45:59 2025
        8x8x8x32	N4quda12CloverInvertIdEE	GPU-offline,vol=16384precision=8Nc=3,trlog,twist=false	32	2	1	56	1	1	0	-1	-1	-1	-1	0.00018176	# 0.00 Gflop/s, 40.38 GB/s, tuning took 4.358372 seconds at Fri Jul 18 16:46:05 2025
        8x8x8x32	N4quda12ExtractGhostIdLi3ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,extract	128	1	3	16	1	3	0	-1	-1	-1	-1	4.95892e-06	# 0.00 Gflop/s, 257.71 GB/s, tuning took 0.021451 seconds at Fri Jul 18 16:45:59 2025
        8x8x8x32	N4quda13ComputeCloverIdEE	GPU-offline,vol=16384precision=8Nc=3	32	1	1	256	2	1	0	-1	-1	-1	-1	7.41669e-05	# 106.04 Gflop/s, 289.83 GB/s, tuning took 0.017842 seconds at Fri Jul 18 16:46:00 2025
        8x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0ELb0EEENS1_21SpaceSpinorColorOrderIdLi4ELi3EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=16384,parity=2,precision=8,order=9,Ns=4,Nc=3vol=16384,parity=2,precision=8,order=2,Ns=4,Nc=3to_ukqcd,from_degrand_rossi	32	1	1	256	2	1	0	-1	-1	-1	-1	2.06293e-05	# 0.00 Gflop/s, 304.98 GB/s, tuning took 0.019619 seconds at Fri Jul 18 16:46:05 2025
        8x8x8x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor21SpaceSpinorColorOrderIdLi4ELi3EEENS1_11FloatNOrderIdLi4ELi3ELi2ELb0ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=16384,parity=2,precision=8,order=2,Ns=4,Nc=3vol=16384,parity=2,precision=8,order=9,Ns=4,Nc=3to_degrand_rossi,from_ukqcd	32	2	1	256	1	1	0	-1	-1	-1	-1	2.03161e-05	# 0.00 Gflop/s, 309.68 GB/s, tuning took 0.013831 seconds at Fri Jul 18 16:46:06 2025
        8x8x8x32	N4quda4blas4axy_IdEE	GPU-offline,vol=16384,parity=2,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	992	1	1	56	1	2	0	-1	-1	-1	-1	2.07414e-05	# 56.87 Gflop/s, 303.33 GB/s, tuning took 0.017684 seconds at Fri Jul 18 16:46:05 2025
        8x8x8x32	N4quda4blas5Norm2IddEE	GPU-offline,vol=16384,parity=2,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	256	1	1	48	1	1	0	-1	-1	-1	-1	1.78938e-05	# 43.95 Gflop/s, 175.80 GB/s, tuning took 0.085665 seconds at Fri Jul 18 16:46:05 2025
        8x8x8x32	N4quda5FmunuIdLi3EL21QudaReconstructType_s12EEE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,r=0000,comm=0000	32	2	1	256	1	6	3781	-1	-1	-1	-1	0.00178108	# 136.11 Gflop/s, 92.73 GB/s, tuning took 1.558413 seconds at Fri Jul 18 16:46:00 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS2_8QDPOrderIdLi18EEEEEEE	GPU-offline,vol=16384,stride=8192,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=8,geometry=4,Nc=3	736	1	1	12	1	8	0	-1	-1	-1	-1	4.92495e-05	# 0.00 Gflop/s, 335.33 GB/s, tuning took 0.086524 seconds at Fri Jul 18 16:45:59 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES6_EEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,ghost	32	1	2	32	1	4	0	-1	-1	-1	-1	2.9252e-06	# 0.00 Gflop/s, 491.49 GB/s, tuning took 0.010510 seconds at Fri Jul 18 16:45:59 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=2,geometry=4,Nc=3	32	1	1	256	1	8	0	-1	-1	-1	-1	2.69812e-05	# 0.00 Gflop/s, 327.91 GB/s, tuning took 0.018469 seconds at Fri Jul 18 16:45:59 2025
        8x8x8x32	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=16384,stride=9216,precision=8,geometry=4,Nc=3,vol=16384,stride=9216,precision=2,geometry=4,Nc=3,ghost	32	1	1	32	1	8	0	-1	-1	-1	-1	3.74491e-06	# 0.00 Gflop/s, 239.94 GB/s, tuning took 0.012556 seconds at Fri Jul 18 16:45:59 2025
   bytes=1572864	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	3.24754e-06	# 0.00 Gflop/s, 484.32 GB/s, tuning took 0.000833 seconds at Fri Jul 18 16:46:05 2025
    bytes=196608	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,527	32	1	1	1	1	1	0	-1	-1	-1	-1	2.32727e-06	# 0.00 Gflop/s, 168.96 GB/s, tuning took 0.000700 seconds at Fri Jul 18 16:45:59 2025
   bytes=2359296	cudaMemcpyDefault	copy,gauge_field.cpp,1085	32	1	1	1	1	1	0	-1	-1	-1	-1	0.000192128	# 0.00 Gflop/s, 12.28 GB/s, tuning took 0.002049 seconds at Fri Jul 18 16:45:58 2025
   bytes=3145728	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	1.06643e-05	# 0.00 Gflop/s, 294.98 GB/s, tuning took 0.001014 seconds at Fri Jul 18 16:46:05 2025
    bytes=425984	cudaMemsetAsync	zero,color_spinor_field.cpp,414	32	1	1	1	1	1	0	-1	-1	-1	-1	1.84278e-06	# 0.00 Gflop/s, 231.16 GB/s, tuning took 0.000928 seconds at Fri Jul 18 16:46:05 2025
     bytes=49152	cudaMemcpyDeviceToDevice	exchangeGhost,gauge_field.cpp,527	32	1	1	1	1	1	0	-1	-1	-1	-1	2.32442e-06	# 0.00 Gflop/s, 42.29 GB/s, tuning took 0.000784 seconds at Fri Jul 18 16:45:59 2025
    bytes=638976	cudaMemset	allocateGhostBuffer,lattice_field.cpp,278	32	1	1	1	1	1	0	-1	-1	-1	-1	2.3296e-06	# 0.00 Gflop/s, 274.29 GB/s, tuning took 0.000690 seconds at Fri Jul 18 16:45:59 2025
    bytes=638976	cudaMemset	allocateGhostBuffer,lattice_field.cpp,283	32	1	1	1	1	1	0	-1	-1	-1	-1	2.34423e-06	# 0.00 Gflop/s, 272.57 GB/s, tuning took 0.000684 seconds at Fri Jul 18 16:45:59 2025
