tunecache	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Thu Jul  3 15:49:49 2025

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=1,dir=back,nFace=1,GPU-device	32	1	12	1024	2	1	24577	1	1	1	1	0.000478208	# 947.25 Gflop/s, 395.24 GB/s, tuning took 0.760305 seconds at Thu Jul  3 15:48:28 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=1,dir=fwd,nFace=1,GPU-device	32	1	12	1024	2	1	12289	1	1	1	1	0.000477749	# 948.16 Gflop/s, 395.62 GB/s, tuning took 0.749332 seconds at Thu Jul  3 15:48:17 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=2,dir=back,nFace=1,GPU-device	32	1	12	1024	2	1	0	1	1	1	1	0.000477867	# 947.93 Gflop/s, 395.52 GB/s, tuning took 0.751939 seconds at Thu Jul  3 15:48:31 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=2,dir=fwd,nFace=1,GPU-device	32	1	12	1024	2	1	16385	1	1	1	1	0.000477525	# 948.61 Gflop/s, 395.80 GB/s, tuning took 0.745661 seconds at Thu Jul  3 15:48:20 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=3,dir=back,nFace=1,GPU-device	32	1	12	1024	2	1	12289	1	1	1	1	0.000477184	# 949.29 Gflop/s, 396.09 GB/s, tuning took 0.752601 seconds at Thu Jul  3 15:48:34 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=3,dir=fwd,nFace=1,GPU-device	32	1	12	1024	2	1	24577	1	1	1	1	0.000477589	# 948.48 Gflop/s, 395.75 GB/s, tuning took 0.747355 seconds at Thu Jul  3 15:48:23 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=0,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x4x4	512	1	1	64	2	4	16385	1	1	1	0	0.0090665	# 799.40 Gflop/s, 401.61 GB/s, tuning took 1.519469 seconds at Thu Jul  3 15:48:27 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=0,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x4x4	512	1	1	64	2	4	16385	1	1	1	0	0.00909619	# 796.79 Gflop/s, 400.30 GB/s, tuning took 1.482261 seconds at Thu Jul  3 15:48:16 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=1,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x4x4	512	1	1	64	2	4	16385	1	1	1	0	0.00916343	# 790.94 Gflop/s, 397.36 GB/s, tuning took 1.524734 seconds at Thu Jul  3 15:48:30 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=1,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x4x4	512	1	1	64	2	4	24577	1	1	1	0	0.00904124	# 801.63 Gflop/s, 402.73 GB/s, tuning took 1.476756 seconds at Thu Jul  3 15:48:19 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=2,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x4x4	512	1	1	64	2	4	24577	1	1	1	0	0.00862686	# 840.14 Gflop/s, 422.07 GB/s, tuning took 1.517092 seconds at Thu Jul  3 15:48:33 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=2,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x4x4	512	1	1	64	2	4	16385	1	1	1	0	0.00926652	# 782.14 Gflop/s, 392.94 GB/s, tuning took 1.504650 seconds at Thu Jul  3 15:48:22 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=3,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x4x4	512	1	1	64	2	4	16385	1	1	1	0	0.00924535	# 783.93 Gflop/s, 393.84 GB/s, tuning took 1.551476 seconds at Thu Jul  3 15:48:35 2025
     16x16x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=65536,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeVUV,tile_size=4x2x1,dim=3,dir=fwd,nFace=1,bidirectional,GPU-device,coarse_vol=2x2x4x4	512	1	1	64	2	4	16384	1	1	1	0	0.00922994	# 785.24 Gflop/s, 394.50 GB/s, tuning took 1.517309 seconds at Thu Jul  3 15:48:24 2025
     16x16x16x16	N4quda10CopyCloverINS_6clover11FloatNOrderIfLi72ELi4ELb0ELb1ELb0EEENS2_IdLi72ELi2ELb0ELb1ELb0EEEfdEE	GPU-offline,vol=65536precision=8Nc=3	32	2	1	1024	1	1	3781	-1	-1	-1	-1	0.000135168	# 0.00 Gflop/s, 325.82 GB/s, tuning took 0.093050 seconds at Thu Jul  3 15:47:32 2025
     16x16x16x16	N4quda10CopyCloverINS_6clover11FloatNOrderIsLi72ELi8ELb0ELb1ELb0EEENS2_IdLi72ELi2ELb0ELb1ELb0EEEsdEE	GPU-offline,vol=65536precision=8Nc=3	32	2	1	1024	1	1	3781	-1	-1	-1	-1	0.000114347	# 0.00 Gflop/s, 320.96 GB/s, tuning took 0.077867 seconds at Thu Jul  3 15:47:32 2025
     16x16x16x16	N4quda10ProjectSU3IdLi3EL21QudaReconstructType_s18EEE	GPU-offline,vol=65536,stride=32768,precision=8,geometry=4,Nc=3	64	1	1	512	2	4	3781	-1	-1	-1	-1	0.00223539	# 0.00 Gflop/s, 33.77 GB/s, tuning took 2.663819 seconds at Thu Jul  3 15:45:21 2025
     16x16x16x16	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=65536,stride=34816,precision=8,geometry=4,Nc=3vol=65536,stride=32768,precision=8,geometry=4,Nc=3,r=0000	448	1	1	74	2	1	0	-1	-1	-1	-1	0.000154478	# 0.00 Gflop/s, 336.00 GB/s, tuning took 0.083971 seconds at Thu Jul  3 15:47:09 2025
     16x16x16x16	N4quda11SpinorNoiseIfLi4ELi3EEE	GPU-offline,vol=65536,parity=2,precision=4,order=4,Ns=4,Nc=3,uniform	96	1	1	342	2	1	0	-1	-1	-1	-1	7.03147e-05	# 0.00 Gflop/s, 89.48 GB/s, tuning took 0.072789 seconds at Thu Jul  3 15:47:36 2025
     16x16x16x16	N4quda12CloverInvertIdEE	GPU-offline,vol=65536precision=8Nc=3,trlog,twist=false	32	2	1	56	1	1	0	-1	-1	-1	-1	0.000649557	# 0.00 Gflop/s, 45.20 GB/s, tuning took 16.620051 seconds at Thu Jul  3 15:47:31 2025
